Date,Voltage
01.05.2024 00:00:00,11.61
01.05.2024 00:10:00,11.43
01.05.2024 00:20:00,11.53
01.05.2024 00:30:00,11.53
01.05.2024 00:40:00,11.53
01.05.2024 00:50:00,11.45
01.05.2024 01:00:00,11.5
01.05.2024 01:10:00,11.26
01.05.2024 01:20:00,11.38
01.05.2024 01:30:00,11.27
01.05.2024 01:40:00,11.35
01.05.2024 01:50:00,11.31
01.05.2024 02:00:00,11.26
01.05.2024 02:10:00,11.19
01.05.2024 02:20:00,11.21
01.05.2024 02:30:00,11.25
01.05.2024 02:40:00,11.19
01.05.2024 02:50:00,11.22
01.05.2024 03:00:00,11.04
30.04.2024 09:10:00,11.89
30.04.2024 09:20:00,12.05
30.04.2024 09:30:00,12.1
30.04.2024 09:40:00,12.17
30.04.2024 09:50:00,12.25
30.04.2024 10:00:00,12.21
30.04.2024 10:10:00,12.12
30.04.2024 10:20:00,12.15
30.04.2024 10:30:00,12.3
30.04.2024 10:40:00,12.23
30.04.2024 10:50:00,12.25
30.04.2024 11:00:00,12.3
30.04.2024 11:10:00,12.4
30.04.2024 11:20:00,12.44
30.04.2024 11:30:00,12.42
30.04.2024 11:40:00,12.39
30.04.2024 11:50:00,12.47
30.04.2024 12:00:00,12.45
30.04.2024 12:10:00,12.43
30.04.2024 12:20:00,12.52
30.04.2024 12:30:00,12.49
30.04.2024 12:40:00,12.46
30.04.2024 12:50:00,12.49
30.04.2024 13:00:00,12.44
30.04.2024 13:10:00,12.48
30.04.2024 13:20:00,12.57
30.04.2024 13:30:00,12.58
30.04.2024 13:40:00,12.48
30.04.2024 13:50:00,12.5
30.04.2024 14:00:00,12.71
30.04.2024 14:10:00,12.57
30.04.2024 14:20:00,12.79
30.04.2024 14:30:00,12.54
30.04.2024 14:40:00,12.54
30.04.2024 14:50:00,12.51
30.04.2024 15:00:00,12.39
30.04.2024 15:10:00,12.41
30.04.2024 15:20:00,12.48
30.04.2024 15:30:00,12.46
30.04.2024 15:40:00,12.43
30.04.2024 15:50:00,12.39
30.04.2024 16:00:00,12.4
30.04.2024 16:10:00,12.37
30.04.2024 16:20:00,12.33
30.04.2024 16:30:00,12.37
30.04.2024 16:40:00,12.34
30.04.2024 16:50:00,12.33
30.04.2024 17:00:00,12.33
30.04.2024 17:10:00,12.34
30.04.2024 17:20:00,12.34
30.04.2024 17:30:00,12.28
30.04.2024 17:40:00,12.3
30.04.2024 17:50:00,12.26
30.04.2024 18:00:00,12.23
30.04.2024 18:10:00,12.13
30.04.2024 18:20:00,12.16
30.04.2024 18:30:00,12.14
30.04.2024 18:40:00,12.1
30.04.2024 18:50:00,12.11
30.04.2024 19:00:00,12.07
30.04.2024 19:10:00,12.03
30.04.2024 19:20:00,12.02
30.04.2024 19:30:00,12.01
30.04.2024 19:40:00,12.03
30.04.2024 19:50:00,12.02
30.04.2024 20:00:00,11.91
30.04.2024 20:10:00,11.89
30.04.2024 20:20:00,11.95
30.04.2024 20:30:00,11.93
30.04.2024 20:40:00,11.95
30.04.2024 20:50:00,11.88
30.04.2024 21:00:00,11.9
30.04.2024 21:10:00,11.74
30.04.2024 21:20:00,11.86
30.04.2024 21:30:00,11.84
30.04.2024 21:40:00,11.87
30.04.2024 21:50:00,11.77
30.04.2024 22:00:00,11.81
30.04.2024 22:10:00,11.73
30.04.2024 22:20:00,11.77
30.04.2024 22:30:00,11.74
30.04.2024 22:40:00,11.7
30.04.2024 22:50:00,11.68
30.04.2024 23:00:00,11.68
30.04.2024 23:10:00,11.6
30.04.2024 23:20:00,11.68
30.04.2024 23:30:00,11.61
30.04.2024 23:40:00,11.65
30.04.2024 23:50:00,11.64
01.05.2024 00:00:00,11.61
01.05.2024 00:10:00,11.43
01.05.2024 00:20:00,11.53
01.05.2024 00:30:00,11.53
01.05.2024 00:40:00,11.53
01.05.2024 00:50:00,11.45
01.05.2024 01:00:00,11.5
01.05.2024 01:10:00,11.26
01.05.2024 01:20:00,11.38
01.05.2024 01:30:00,11.27
01.05.2024 01:40:00,11.35
01.05.2024 01:50:00,11.31
01.05.2024 02:00:00,11.26
01.05.2024 02:10:00,11.19
01.05.2024 02:20:00,11.21
01.05.2024 02:30:00,11.25
01.05.2024 02:40:00,11.19
01.05.2024 02:50:00,11.22
01.05.2024 03:00:00,11.04
01.05.2024 03:10:00,10.84
01.05.2024 03:20:00,10.99
01.05.2024 03:30:00,10.96
01.05.2024 03:40:00,10.93
01.05.2024 03:50:00,10.95
01.05.2024 04:00:00,10.96
01.05.2024 04:10:00,11.04
01.05.2024 04:20:00,10.95
01.05.2024 04:30:00,10.93
01.05.2024 04:40:00,10.94
01.05.2024 04:50:00,10.98
01.05.2024 05:00:00,11.01
01.05.2024 05:10:00,10.7
01.05.2024 05:20:00,10.93
01.05.2024 05:30:00,10.79
01.05.2024 05:40:00,10.83
01.05.2024 05:50:00,10.7
01.05.2024 06:00:00,10.71
01.05.2024 06:10:00,10.71
01.05.2024 06:20:00,10.76
01.05.2024 06:30:00,10.72
01.05.2024 08:20:00,11.27
01.05.2024 08:30:00,11.95
01.05.2024 08:40:00,12.3
01.05.2024 08:50:00,12.14
01.05.2024 09:00:00,12.2
01.05.2024 09:10:00,12.15
01.05.2024 09:20:00,12.39
01.05.2024 09:30:00,12.49
01.05.2024 09:40:00,12.52
01.05.2024 09:50:00,12.5
01.05.2024 10:00:00,12.52
01.05.2024 10:10:00,12.47
01.05.2024 10:20:00,12.46
01.05.2024 10:30:00,12.56
01.05.2024 10:40:00,12.54
01.05.2024 10:50:00,12.59
01.05.2024 11:00:00,12.57
01.05.2024 11:10:00,12.54
01.05.2024 11:20:00,12.54
01.05.2024 11:30:00,12.62
01.05.2024 11:40:00,12.63
01.05.2024 11:50:00,12.61
01.05.2024 12:00:00,12.62
01.05.2024 12:10:00,12.63
01.05.2024 12:20:00,12.68
01.05.2024 12:30:00,12.7
01.05.2024 12:40:00,12.62
01.05.2024 12:50:00,12.59
01.05.2024 13:00:00,12.69
01.05.2024 13:10:00,12.71
01.05.2024 13:20:00,12.59
01.05.2024 13:30:00,12.73
01.05.2024 13:40:00,12.82
01.05.2024 13:50:00,12.88
01.05.2024 14:00:00,12.56
01.05.2024 14:10:00,12.54
01.05.2024 14:20:00,12.55
01.05.2024 14:30:00,12.43
01.05.2024 14:40:00,12.44
01.05.2024 14:50:00,12.45
01.05.2024 15:00:00,12.47
01.05.2024 15:10:00,12.49
01.05.2024 15:20:00,12.46
01.05.2024 15:30:00,12.53
01.05.2024 15:40:00,12.42
01.05.2024 15:50:00,12.41
01.05.2024 16:00:00,12.44
01.05.2024 16:10:00,12.34
01.05.2024 16:20:00,12.33
01.05.2024 16:30:00,12.34
01.05.2024 16:40:00,12.27
01.05.2024 16:50:00,12.28
01.05.2024 17:00:00,12.3
01.05.2024 17:10:00,12.26
01.05.2024 17:20:00,12.25
01.05.2024 17:30:00,12.21
01.05.2024 17:40:00,12.18
01.05.2024 17:50:00,12.23
01.05.2024 18:00:00,12.18
01.05.2024 18:10:00,12.16
01.05.2024 18:20:00,12.13
01.05.2024 18:30:00,12.12
01.05.2024 18:40:00,12.05
01.05.2024 18:50:00,12.11
01.05.2024 19:00:00,12.08
01.05.2024 19:10:00,12.04
01.05.2024 19:20:00,12.03
01.05.2024 19:30:00,12.03
01.05.2024 19:40:00,12.05
01.05.2024 19:50:00,12.03
01.05.2024 20:00:00,12.06
01.05.2024 20:10:00,11.9
01.05.2024 20:20:00,12
01.05.2024 20:30:00,11.96
01.05.2024 20:40:00,11.82
01.05.2024 20:50:00,11.89
01.05.2024 21:00:00,11.93
01.05.2024 18:10:00,12.16
01.05.2024 18:20:00,12.13
01.05.2024 18:30:00,12.12
01.05.2024 18:40:00,12.05
01.05.2024 18:50:00,12.11
01.05.2024 19:00:00,12.08
01.05.2024 19:10:00,12.04
01.05.2024 19:20:00,12.03
01.05.2024 19:30:00,12.03
01.05.2024 19:40:00,12.05
01.05.2024 19:50:00,12.03
01.05.2024 20:00:00,12.06
01.05.2024 20:10:00,11.9
01.05.2024 20:20:00,12
01.05.2024 20:30:00,11.96
01.05.2024 20:40:00,11.82
01.05.2024 20:50:00,11.89
01.05.2024 21:00:00,11.93
01.05.2024 21:10:00,11.86
01.05.2024 21:20:00,11.9
01.05.2024 21:30:00,11.87
01.05.2024 21:40:00,11.73
01.05.2024 21:50:00,11.81
01.05.2024 22:00:00,11.81
01.05.2024 22:10:00,11.78
01.05.2024 22:20:00,11.8
01.05.2024 22:30:00,11.82
01.05.2024 22:40:00,11.79
01.05.2024 22:50:00,11.79
01.05.2024 23:00:00,11.79
01.05.2024 23:10:00,11.71
01.05.2024 23:20:00,11.72
01.05.2024 23:30:00,11.66
01.05.2024 23:40:00,11.62
01.05.2024 23:50:00,11.54
02.05.2024 00:00:00,11.64
02.05.2024 00:10:00,11.42
02.05.2024 00:20:00,11.51
02.05.2024 00:30:00,11.37
02.05.2024 00:40:00,11.53
02.05.2024 00:50:00,11.47
02.05.2024 01:00:00,11.48
02.05.2024 01:10:00,11.27
02.05.2024 01:20:00,11.4
02.05.2024 01:30:00,11.33
02.05.2024 01:40:00,11.28
02.05.2024 01:50:00,11.35
02.05.2024 02:00:00,11.27
02.05.2024 02:10:00,11.15
02.05.2024 02:20:00,11.19
02.05.2024 02:30:00,11.2
02.05.2024 02:40:00,11.25
02.05.2024 02:50:00,11.2
02.05.2024 03:00:00,11.24
02.05.2024 00:10:00,11.42
02.05.2024 00:20:00,11.51
02.05.2024 00:30:00,11.37
02.05.2024 00:40:00,11.53
02.05.2024 00:50:00,11.47
02.05.2024 01:00:00,11.48
02.05.2024 01:10:00,11.27
02.05.2024 01:20:00,11.4
02.05.2024 01:30:00,11.33
02.05.2024 01:40:00,11.28
02.05.2024 01:50:00,11.35
02.05.2024 02:00:00,11.27
02.05.2024 02:10:00,11.15
02.05.2024 02:20:00,11.19
02.05.2024 02:30:00,11.2
02.05.2024 02:40:00,11.25
02.05.2024 02:50:00,11.2
02.05.2024 03:00:00,11.24
02.05.2024 03:10:00,10.91
02.05.2024 03:20:00,11.06
02.05.2024 03:30:00,11.04
02.05.2024 03:40:00,11.16
02.05.2024 03:50:00,11.14
02.05.2024 04:00:00,11.01
02.05.2024 04:10:00,11.01
02.05.2024 04:20:00,11
02.05.2024 04:30:00,10.81
02.05.2024 04:40:00,11.06
02.05.2024 04:50:00,10.89
02.05.2024 05:00:00,10.9
02.05.2024 05:10:00,10.77
02.05.2024 05:20:00,10.93
02.05.2024 05:30:00,10.95
02.05.2024 05:40:00,10.91
02.05.2024 05:50:00,10.83
02.05.2024 06:00:00,10.81
02.05.2024 06:10:00,10.94
02.05.2024 06:20:00,10.85
02.05.2024 06:30:00,10.85
02.05.2024 06:40:00,10.8
02.05.2024 06:50:00,10.9
02.05.2024 07:00:00,10.73
02.05.2024 07:10:00,10.71
02.05.2024 07:20:00,10.97
02.05.2024 07:30:00,11.02
02.05.2024 07:40:00,10.98
02.05.2024 07:50:00,11.03
02.05.2024 08:00:00,11.17
02.05.2024 08:10:00,11.03
02.05.2024 08:20:00,11.87
02.05.2024 08:30:00,12.23
02.05.2024 08:40:00,12.3
02.05.2024 08:50:00,12.34
02.05.2024 09:00:00,12.38
02.05.2024 09:10:00,12.21
02.05.2024 09:20:00,12.29
02.05.2024 09:30:00,12.34
02.05.2024 09:40:00,12.41
02.05.2024 09:50:00,12.43
02.05.2024 10:00:00,12.42
02.05.2024 10:10:00,12.36
02.05.2024 10:20:00,12.49
02.05.2024 10:30:00,12.59
02.05.2024 10:40:00,12.57
02.05.2024 10:50:00,12.63
02.05.2024 11:00:00,12.66
02.05.2024 11:10:00,12.65
02.05.2024 11:20:00,12.66
02.05.2024 11:30:00,12.71
02.05.2024 11:40:00,12.65
02.05.2024 11:50:00,12.73
02.05.2024 12:00:00,12.74
02.05.2024 00:10:00,11.42
02.05.2024 00:20:00,11.51
02.05.2024 00:30:00,11.37
02.05.2024 00:40:00,11.53
02.05.2024 00:50:00,11.47
02.05.2024 01:00:00,11.48
02.05.2024 01:10:00,11.27
02.05.2024 01:20:00,11.4
02.05.2024 01:30:00,11.33
02.05.2024 01:40:00,11.28
02.05.2024 01:50:00,11.35
02.05.2024 02:00:00,11.27
02.05.2024 02:10:00,11.15
02.05.2024 02:20:00,11.19
02.05.2024 02:30:00,11.2
02.05.2024 02:40:00,11.25
02.05.2024 02:50:00,11.2
02.05.2024 03:00:00,11.24
02.05.2024 03:10:00,10.91
02.05.2024 03:20:00,11.06
02.05.2024 03:30:00,11.04
02.05.2024 03:40:00,11.16
02.05.2024 03:50:00,11.14
02.05.2024 04:00:00,11.01
02.05.2024 04:10:00,11.01
02.05.2024 04:20:00,11
02.05.2024 04:30:00,10.81
02.05.2024 04:40:00,11.06
02.05.2024 04:50:00,10.89
02.05.2024 05:00:00,10.9
02.05.2024 05:10:00,10.77
02.05.2024 05:20:00,10.93
02.05.2024 05:30:00,10.95
02.05.2024 05:40:00,10.91
02.05.2024 05:50:00,10.83
02.05.2024 06:00:00,10.81
02.05.2024 06:10:00,10.94
02.05.2024 06:20:00,10.85
02.05.2024 06:30:00,10.85
02.05.2024 06:40:00,10.8
02.05.2024 06:50:00,10.9
02.05.2024 07:00:00,10.73
02.05.2024 07:10:00,10.71
02.05.2024 07:20:00,10.97
02.05.2024 07:30:00,11.02
02.05.2024 07:40:00,10.98
02.05.2024 07:50:00,11.03
02.05.2024 08:00:00,11.17
02.05.2024 08:10:00,11.03
02.05.2024 08:20:00,11.87
02.05.2024 08:30:00,12.23
02.05.2024 08:40:00,12.3
02.05.2024 08:50:00,12.34
02.05.2024 09:00:00,12.38
02.05.2024 09:10:00,12.21
02.05.2024 09:20:00,12.29
02.05.2024 09:30:00,12.34
02.05.2024 09:40:00,12.41
02.05.2024 09:50:00,12.43
02.05.2024 10:00:00,12.42
02.05.2024 10:10:00,12.36
02.05.2024 10:20:00,12.49
02.05.2024 10:30:00,12.59
02.05.2024 10:40:00,12.57
02.05.2024 10:50:00,12.63
02.05.2024 11:00:00,12.66
02.05.2024 11:10:00,12.65
02.05.2024 11:20:00,12.66
02.05.2024 11:30:00,12.71
02.05.2024 11:40:00,12.65
02.05.2024 11:50:00,12.73
02.05.2024 12:00:00,12.74
02.05.2024 12:10:00,12.7
02.05.2024 12:20:00,12.77
02.05.2024 12:30:00,12.75
02.05.2024 12:40:00,12.75
02.05.2024 12:50:00,12.75
02.05.2024 13:00:00,12.8
02.05.2024 13:10:00,12.75
02.05.2024 13:20:00,12.74
02.05.2024 13:30:00,12.71
02.05.2024 13:40:00,12.74
02.05.2024 13:50:00,12.7
02.05.2024 14:00:00,12.75
02.05.2024 14:10:00,12.78
02.05.2024 14:20:00,12.74
02.05.2024 14:30:00,12.86
02.05.2024 14:40:00,12.86
02.05.2024 14:50:00,12.79
02.05.2024 15:00:00,12.77
02.05.2024 15:10:00,12.75
02.05.2024 15:20:00,12.7
02.05.2024 15:30:00,12.7
02.05.2024 15:40:00,12.67
02.05.2024 15:50:00,12.66
02.05.2024 16:00:00,12.64
02.05.2024 16:10:00,12.62
02.05.2024 16:20:00,12.59
02.05.2024 16:30:00,12.62
02.05.2024 16:40:00,12.56
02.05.2024 16:50:00,12.57
02.05.2024 17:00:00,12.5
02.05.2024 17:10:00,12.48
02.05.2024 17:20:00,12.47
02.05.2024 17:30:00,12.46
02.05.2024 17:40:00,12.38
02.05.2024 17:50:00,12.38
02.05.2024 18:00:00,12.4
02.05.2024 18:10:00,12.36
02.05.2024 18:20:00,12.34
02.05.2024 18:30:00,12.29
02.05.2024 18:40:00,12.32
02.05.2024 18:50:00,12.28
02.05.2024 19:00:00,12.25
02.05.2024 19:10:00,12.26
02.05.2024 19:20:00,12.23
02.05.2024 19:30:00,12.23
02.05.2024 19:40:00,12.21
02.05.2024 19:50:00,12.2
02.05.2024 20:00:00,12.19
02.05.2024 20:10:00,12.16
02.05.2024 20:20:00,12.2
02.05.2024 20:30:00,12.2
02.05.2024 20:40:00,12.17
02.05.2024 20:50:00,12.15
02.05.2024 21:00:00,12.17
02.05.2024 21:10:00,12.12
02.05.2024 21:20:00,12.13
02.05.2024 21:30:00,12.13
02.05.2024 21:40:00,12.12
02.05.2024 21:50:00,12.11
02.05.2024 22:00:00,12.07
02.05.2024 22:10:00,12.07
02.05.2024 22:20:00,12.03
02.05.2024 22:30:00,11.96
02.05.2024 22:40:00,12.02
02.05.2024 22:50:00,11.97
02.05.2024 23:00:00,12.02
02.05.2024 23:10:00,11.97
02.05.2024 23:20:00,11.99
02.05.2024 23:30:00,12
02.05.2024 23:40:00,11.95
02.05.2024 23:50:00,12.01
03.05.2024 00:00:00,11.97
02.05.2024 21:10:00,12.12
02.05.2024 21:20:00,12.13
02.05.2024 21:30:00,12.13
02.05.2024 21:40:00,12.12
02.05.2024 21:50:00,12.11
02.05.2024 22:00:00,12.07
02.05.2024 22:10:00,12.07
02.05.2024 22:20:00,12.03
02.05.2024 22:30:00,11.96
02.05.2024 22:40:00,12.02
02.05.2024 22:50:00,11.97
02.05.2024 23:00:00,12.02
02.05.2024 23:10:00,11.97
02.05.2024 23:20:00,11.99
02.05.2024 23:30:00,12
02.05.2024 23:40:00,11.95
02.05.2024 23:50:00,12.01
03.05.2024 00:00:00,11.97
03.05.2024 00:10:00,11.89
03.05.2024 00:20:00,11.86
03.05.2024 00:30:00,11.9
03.05.2024 00:40:00,11.9
03.05.2024 00:50:00,11.87
03.05.2024 01:00:00,11.84
03.05.2024 01:10:00,11.74
03.05.2024 01:20:00,11.86
03.05.2024 01:30:00,11.86
03.05.2024 01:40:00,11.79
03.05.2024 01:50:00,11.77
03.05.2024 02:00:00,11.81
03.05.2024 02:10:00,11.61
03.05.2024 02:20:00,11.72
03.05.2024 02:30:00,11.75
03.05.2024 02:40:00,11.64
03.05.2024 02:50:00,11.7
03.05.2024 03:00:00,11.75
03.05.2024 03:10:00,11.49
03.05.2024 03:20:00,11.55
03.05.2024 03:30:00,11.55
03.05.2024 03:40:00,11.53
03.05.2024 03:50:00,11.51
03.05.2024 04:00:00,11.44
03.05.2024 04:10:00,11.37
03.05.2024 04:20:00,11.43
03.05.2024 04:30:00,11.4
03.05.2024 04:40:00,11.46
03.05.2024 04:50:00,11.2
03.05.2024 05:00:00,11.31
03.05.2024 05:10:00,11.23
03.05.2024 05:20:00,11.32
03.05.2024 05:30:00,11.3
03.05.2024 05:40:00,11.28
03.05.2024 05:50:00,11.28
03.05.2024 06:00:00,11.24
03.05.2024 06:10:00,11.1
03.05.2024 06:20:00,11.13
03.05.2024 06:30:00,11.18
03.05.2024 06:40:00,11.2
03.05.2024 06:50:00,11.12
03.05.2024 07:00:00,11.14
03.05.2024 07:10:00,11.11
03.05.2024 07:20:00,11.38
03.05.2024 07:30:00,11.2
03.05.2024 07:40:00,11.33
03.05.2024 07:50:00,12.02
03.05.2024 08:00:00,12.03
03.05.2024 08:10:00,11.77
03.05.2024 08:20:00,11.89
03.05.2024 08:30:00,11.79
03.05.2024 08:40:00,12.02
03.05.2024 08:50:00,12.18
03.05.2024 09:00:00,12.22
03.05.2024 09:10:00,12.11
03.05.2024 09:20:00,12.08
03.05.2024 09:30:00,12.17
03.05.2024 09:40:00,12.33
03.05.2024 09:50:00,12.36
03.05.2024 10:00:00,12.36
03.05.2024 10:10:00,12.44
03.05.2024 10:20:00,12.49
03.05.2024 10:30:00,12.58
03.05.2024 10:40:00,12.56
03.05.2024 10:50:00,12.65
03.05.2024 11:00:00,12.63
03.05.2024 11:10:00,12.65
03.05.2024 11:20:00,12.67
03.05.2024 11:30:00,12.61
03.05.2024 11:40:00,12.66
03.05.2024 11:50:00,12.72
03.05.2024 12:00:00,12.69
03.05.2024 12:10:00,12.67
03.05.2024 12:20:00,12.67
03.05.2024 12:30:00,12.74
03.05.2024 12:40:00,12.75
03.05.2024 12:50:00,12.78
03.05.2024 13:00:00,12.72
03.05.2024 13:10:00,12.72
03.05.2024 13:20:00,12.7
03.05.2024 13:30:00,12.74
03.05.2024 13:40:00,13.03
03.05.2024 13:50:00,12.74
03.05.2024 14:00:00,12.79
03.05.2024 14:10:00,12.72
03.05.2024 14:20:00,12.68
03.05.2024 14:30:00,12.62
03.05.2024 14:40:00,12.51
03.05.2024 14:50:00,12.45
03.05.2024 15:00:00,12.34
03.05.2024 06:10:00,11.1
03.05.2024 06:20:00,11.13
03.05.2024 06:30:00,11.18
03.05.2024 06:40:00,11.2
03.05.2024 06:50:00,11.12
03.05.2024 07:00:00,11.14
03.05.2024 07:10:00,11.11
03.05.2024 07:20:00,11.38
03.05.2024 07:30:00,11.2
03.05.2024 07:40:00,11.33
03.05.2024 07:50:00,12.02
03.05.2024 08:00:00,12.03
03.05.2024 08:10:00,11.77
03.05.2024 08:20:00,11.89
03.05.2024 08:30:00,11.79
