Date,Voltage
10.05.2024 14:20:00,12.27
10.05.2024 14:30:00,12.12
10.05.2024 14:40:00,12.13
10.05.2024 14:50:00,12.05
10.05.2024 15:00:00,11.97
10.05.2024 12:10:00,12.37
10.05.2024 12:20:00,12.36
10.05.2024 12:30:00,12.31
10.05.2024 12:40:00,12.37
10.05.2024 12:50:00,12.43
10.05.2024 13:00:00,12.38
10.05.2024 13:10:00,12.29
10.05.2024 13:20:00,12.45
10.05.2024 13:30:00,12.36
10.05.2024 13:40:00,12.62
10.05.2024 13:50:00,12.63
10.05.2024 14:00:00,12.56
10.05.2024 14:10:00,12.4
10.05.2024 14:20:00,12.27
10.05.2024 14:30:00,12.12
10.05.2024 14:40:00,12.13
10.05.2024 14:50:00,12.05
10.05.2024 15:00:00,11.97
10.05.2024 15:10:00,11.82
10.05.2024 15:20:00,11.71
10.05.2024 15:30:00,11.72
10.05.2024 15:40:00,11.69
10.05.2024 15:50:00,12.05
10.05.2024 16:00:00,12.26
10.05.2024 16:10:00,12.2
10.05.2024 16:20:00,12.21
10.05.2024 16:30:00,12.19
10.05.2024 16:40:00,12.15
10.05.2024 16:50:00,12.05
10.05.2024 17:00:00,12.03
10.05.2024 17:10:00,11.92
10.05.2024 17:20:00,11.71
10.05.2024 17:30:00,11.66
10.05.2024 17:40:00,11.93
10.05.2024 17:50:00,11.85
10.05.2024 18:00:00,11.77
10.05.2024 18:10:00,11.53
10.05.2024 18:20:00,11.28
10.05.2024 18:30:00,11.43
10.05.2024 18:40:00,11.4
10.05.2024 18:50:00,11.32
10.05.2024 19:00:00,11.28
10.05.2024 19:10:00,11.03
10.05.2024 19:20:00,11.2
10.05.2024 19:30:00,11.18
10.05.2024 19:40:00,11.02
10.05.2024 19:50:00,11.09
10.05.2024 20:00:00,11.07
10.05.2024 20:10:00,10.76
10.05.2024 20:20:00,10.82
10.05.2024 20:30:00,10.95
10.05.2024 20:40:00,10.95
10.05.2024 20:50:00,10.94
10.05.2024 21:00:00,10.68
10.05.2024 21:10:00,10.91
10.05.2024 21:20:00,10.84
10.05.2024 21:30:00,10.62
10.05.2024 21:40:00,10.74
10.05.2024 21:50:00,10.55
11.05.2024 08:20:00,11.19
11.05.2024 08:30:00,12.18
11.05.2024 08:40:00,12.23
11.05.2024 08:50:00,12.31
11.05.2024 09:00:00,12.18
11.05.2024 09:10:00,12.04
11.05.2024 09:20:00,12.31
11.05.2024 09:30:00,12.16
11.05.2024 09:40:00,12.25
11.05.2024 09:50:00,12.28
11.05.2024 10:00:00,12.33
11.05.2024 10:10:00,12.13
11.05.2024 10:20:00,12.25
11.05.2024 10:30:00,12.28
11.05.2024 10:40:00,12.23
11.05.2024 10:50:00,12.31
11.05.2024 11:00:00,12.28
11.05.2024 11:10:00,12.13
11.05.2024 11:20:00,12.25
11.05.2024 11:30:00,12.23
11.05.2024 11:40:00,12.2
11.05.2024 11:50:00,12.26
11.05.2024 12:00:00,12.24
11.05.2024 12:10:00,12.36
11.05.2024 12:20:00,12.32
11.05.2024 12:30:00,12.34
11.05.2024 12:40:00,12.33
11.05.2024 12:50:00,12.28
11.05.2024 13:00:00,12.27
11.05.2024 13:10:00,12.05
11.05.2024 13:20:00,12.31
11.05.2024 13:30:00,12.51
11.05.2024 13:40:00,12.38
11.05.2024 13:50:00,12.74
11.05.2024 14:00:00,12.54
11.05.2024 14:10:00,12.46
11.05.2024 14:20:00,12.3
11.05.2024 14:30:00,12.55
11.05.2024 14:40:00,12.6
11.05.2024 14:50:00,12.64
11.05.2024 15:00:00,12.62
11.05.2024 15:10:00,12.4
11.05.2024 15:20:00,12.3
11.05.2024 15:30:00,12.35
11.05.2024 15:40:00,12.44
11.05.2024 15:50:00,12.25
11.05.2024 16:00:00,12.48
11.05.2024 16:10:00,12.44
11.05.2024 16:20:00,12.38
11.05.2024 16:30:00,12.33
11.05.2024 16:40:00,12.31
11.05.2024 16:50:00,12.26
11.05.2024 17:00:00,12.25
11.05.2024 17:10:00,12.12
11.05.2024 17:20:00,12.16
11.05.2024 17:30:00,12.08
11.05.2024 17:40:00,12.07
11.05.2024 17:50:00,12
11.05.2024 18:00:00,11.98
11.05.2024 18:10:00,11.82
11.05.2024 18:20:00,11.86
11.05.2024 18:30:00,11.83
11.05.2024 18:40:00,11.77
11.05.2024 18:50:00,11.56
11.05.2024 19:00:00,11.66
11.05.2024 19:10:00,11.55
11.05.2024 19:20:00,11.44
11.05.2024 19:30:00,11.46
11.05.2024 19:40:00,11.58
11.05.2024 19:50:00,11.59
11.05.2024 20:00:00,11.33
11.05.2024 20:10:00,11.41
11.05.2024 20:20:00,11.45
11.05.2024 20:30:00,11.45
11.05.2024 20:40:00,11.41
11.05.2024 20:50:00,11.19
11.05.2024 21:00:00,11.33
11.05.2024 21:10:00,11.13
11.05.2024 21:20:00,11.3
11.05.2024 21:30:00,11.25
11.05.2024 21:40:00,11.27
11.05.2024 21:50:00,11.24
11.05.2024 22:00:00,11.09
11.05.2024 22:10:00,11.05
11.05.2024 22:20:00,11.14
11.05.2024 22:30:00,11
11.05.2024 22:40:00,11.15
11.05.2024 22:50:00,10.87
11.05.2024 23:00:00,11.09
11.05.2024 23:10:00,10.91
11.05.2024 23:20:00,11.04
11.05.2024 23:30:00,10.92
11.05.2024 23:40:00,11.05
11.05.2024 23:50:00,10.93
12.05.2024 00:00:00,11.04
12.05.2024 07:30:00,10.67
12.05.2024 07:40:00,11.21
12.05.2024 07:50:00,11.3
12.05.2024 08:00:00,11.06
12.05.2024 08:10:00,10.83
12.05.2024 08:20:00,11.12
12.05.2024 08:30:00,11.42
12.05.2024 08:40:00,11.81
12.05.2024 08:50:00,11.55
12.05.2024 09:00:00,12.03
12.05.2024 09:10:00,11.51
12.05.2024 09:20:00,11.88
12.05.2024 09:30:00,11.95
12.05.2024 09:40:00,12.02
12.05.2024 09:50:00,12.15
12.05.2024 10:00:00,12.15
12.05.2024 10:10:00,11.63
12.05.2024 10:20:00,12.03
12.05.2024 10:30:00,12.25
12.05.2024 10:40:00,12.21
12.05.2024 10:50:00,12.25
12.05.2024 11:00:00,12.18
12.05.2024 11:10:00,12.02
12.05.2024 11:20:00,11.86
12.05.2024 11:30:00,12.14
12.05.2024 11:40:00,12.18
12.05.2024 11:50:00,12.2
12.05.2024 12:00:00,12.25
12.05.2024 12:10:00,12.39
12.05.2024 12:20:00,12.34
12.05.2024 12:30:00,12.4
12.05.2024 12:40:00,12.36
12.05.2024 12:50:00,12.31
12.05.2024 13:00:00,12.2
12.05.2024 13:10:00,12.25
12.05.2024 13:20:00,12.43
12.05.2024 13:30:00,12.6
12.05.2024 13:40:00,12.7
12.05.2024 13:50:00,12.73
12.05.2024 14:00:00,12.74
12.05.2024 14:10:00,12.58
12.05.2024 14:20:00,12.6
12.05.2024 14:30:00,12.56
12.05.2024 14:40:00,12.44
12.05.2024 14:50:00,12.4
12.05.2024 15:00:00,12.38
12.05.2024 15:10:00,12.31
12.05.2024 15:20:00,12.33
12.05.2024 15:30:00,12.31
12.05.2024 15:40:00,12.25
12.05.2024 15:50:00,12.2
12.05.2024 16:00:00,12.18
12.05.2024 16:10:00,12.08
12.05.2024 16:20:00,12.14
12.05.2024 16:30:00,12.05
12.05.2024 16:40:00,12.03
12.05.2024 16:50:00,12.01
12.05.2024 17:00:00,11.97
12.05.2024 17:10:00,11.9
12.05.2024 17:20:00,11.97
12.05.2024 17:30:00,11.67
12.05.2024 17:40:00,11.64
12.05.2024 17:50:00,11.78
12.05.2024 18:00:00,11.79
12.05.2024 18:10:00,11.68
12.05.2024 18:20:00,11.71
12.05.2024 18:30:00,11.71
12.05.2024 18:40:00,11.61
12.05.2024 18:50:00,11.64
12.05.2024 19:00:00,11.64
12.05.2024 19:10:00,11.51
12.05.2024 19:20:00,11.3
12.05.2024 19:30:00,11.28
12.05.2024 19:40:00,11.53
12.05.2024 19:50:00,11.51
12.05.2024 20:00:00,11.42
12.05.2024 20:10:00,11.3
12.05.2024 20:20:00,11.42
12.05.2024 20:30:00,11.16
12.05.2024 20:40:00,11.4
12.05.2024 20:50:00,11.32
12.05.2024 21:00:00,11.34
12.05.2024 21:10:00,11.19
12.05.2024 21:20:00,11.27
12.05.2024 21:30:00,11.23
12.05.2024 21:40:00,11.02
12.05.2024 21:50:00,11.04
12.05.2024 22:00:00,11.2
12.05.2024 22:10:00,10.81
12.05.2024 22:20:00,10.89
12.05.2024 22:30:00,10.88
12.05.2024 22:40:00,10.92
12.05.2024 22:50:00,11.13
12.05.2024 23:00:00,10.89
12.05.2024 23:10:00,10.93
12.05.2024 23:20:00,10.79
12.05.2024 23:30:00,10.95
12.05.2024 23:40:00,10.89
12.05.2024 23:50:00,10.72
13.05.2024 00:00:00,10.79
13.05.2024 00:10:00,10.98
13.05.2024 00:20:00,10.8
13.05.2024 00:30:00,10.97
13.05.2024 00:40:00,10.96
13.05.2024 00:50:00,10.77
13.05.2024 01:00:00,10.7
13.05.2024 01:10:00,10.7
13.05.2024 01:20:00,10.89
13.05.2024 01:30:00,10.67
13.05.2024 01:40:00,10.85
13.05.2024 01:50:00,10.71
13.05.2024 02:00:00,10.66
13.05.2024 02:10:00,10.76
13.05.2024 02:20:00,10.78
13.05.2024 02:30:00,10.81
13.05.2024 02:40:00,10.74
13.05.2024 02:50:00,10.59
13.05.2024 03:00:00,10.7
13.05.2024 08:10:00,12.19
13.05.2024 08:20:00,12.31
13.05.2024 08:30:00,12.31
13.05.2024 08:40:00,12.13
13.05.2024 08:50:00,12.01
13.05.2024 09:00:00,12.15
13.05.2024 09:10:00,11.96
13.05.2024 09:20:00,12.14
13.05.2024 09:30:00,11.8
13.05.2024 09:40:00,12.18
13.05.2024 09:50:00,12.28
13.05.2024 10:00:00,12.22
13.05.2024 10:10:00,12.01
13.05.2024 10:20:00,12.21
13.05.2024 10:30:00,12.28
13.05.2024 10:40:00,12.23
13.05.2024 10:50:00,12.22
13.05.2024 11:00:00,12.27
13.05.2024 11:10:00,12.21
13.05.2024 11:20:00,12.25
13.05.2024 11:30:00,12.3
13.05.2024 11:40:00,12.34
13.05.2024 11:50:00,12.36
13.05.2024 12:00:00,12.34
13.05.2024 09:10:00,11.96
13.05.2024 09:20:00,12.14
13.05.2024 09:30:00,11.8
13.05.2024 09:40:00,12.18
13.05.2024 09:50:00,12.28
13.05.2024 10:00:00,12.22
13.05.2024 10:10:00,12.01
13.05.2024 10:20:00,12.21
13.05.2024 10:30:00,12.28
13.05.2024 10:40:00,12.23
13.05.2024 10:50:00,12.22
13.05.2024 11:00:00,12.27
13.05.2024 11:10:00,12.21
13.05.2024 11:20:00,12.25
13.05.2024 11:30:00,12.3
13.05.2024 11:40:00,12.34
13.05.2024 11:50:00,12.36
13.05.2024 12:00:00,12.34
13.05.2024 12:10:00,12.36
13.05.2024 12:20:00,12.41
13.05.2024 12:30:00,12.37
13.05.2024 12:40:00,12.48
13.05.2024 12:50:00,12.5
13.05.2024 13:00:00,12.52
13.05.2024 13:10:00,12.43
13.05.2024 13:20:00,12.43
13.05.2024 13:30:00,12.52
13.05.2024 13:40:00,12.8
13.05.2024 13:50:00,12.53
13.05.2024 14:00:00,12.77
13.05.2024 14:10:00,12.74
13.05.2024 14:20:00,12.74
13.05.2024 14:30:00,12.72
13.05.2024 14:40:00,12.7
13.05.2024 14:50:00,12.73
13.05.2024 15:00:00,12.71
13.05.2024 09:10:00,11.96
13.05.2024 09:20:00,12.14
13.05.2024 09:30:00,11.8
13.05.2024 09:40:00,12.18
13.05.2024 09:50:00,12.28
13.05.2024 10:00:00,12.22
13.05.2024 10:10:00,12.01
13.05.2024 10:20:00,12.21
13.05.2024 10:30:00,12.28
13.05.2024 10:40:00,12.23
13.05.2024 10:50:00,12.22
13.05.2024 11:00:00,12.27
13.05.2024 11:10:00,12.21
13.05.2024 11:20:00,12.25
13.05.2024 11:30:00,12.3
13.05.2024 11:40:00,12.34
13.05.2024 11:50:00,12.36
13.05.2024 12:00:00,12.34
13.05.2024 12:10:00,12.36
13.05.2024 12:20:00,12.41
13.05.2024 12:30:00,12.37
13.05.2024 12:40:00,12.48
13.05.2024 12:50:00,12.5
13.05.2024 13:00:00,12.52
13.05.2024 13:10:00,12.43
13.05.2024 13:20:00,12.43
13.05.2024 13:30:00,12.52
13.05.2024 13:40:00,12.8
13.05.2024 13:50:00,12.53
13.05.2024 14:00:00,12.77
13.05.2024 14:10:00,12.74
13.05.2024 14:20:00,12.74
13.05.2024 14:30:00,12.72
13.05.2024 14:40:00,12.7
13.05.2024 14:50:00,12.73
13.05.2024 15:00:00,12.71
13.05.2024 15:10:00,12.64
13.05.2024 15:20:00,12.64
13.05.2024 15:30:00,12.64
13.05.2024 15:40:00,12.62
13.05.2024 15:50:00,12.64
13.05.2024 16:00:00,12.6
13.05.2024 16:10:00,12.58
13.05.2024 16:20:00,12.56
13.05.2024 16:30:00,12.51
13.05.2024 16:40:00,12.46
13.05.2024 16:50:00,12.41
13.05.2024 17:00:00,12.4
13.05.2024 17:10:00,12.33
13.05.2024 17:20:00,12.3
13.05.2024 17:30:00,12.3
13.05.2024 17:40:00,12.21
13.05.2024 17:50:00,12.23
13.05.2024 18:00:00,12.15
13.05.2024 18:10:00,12.14
13.05.2024 18:20:00,12.13
13.05.2024 18:30:00,12.13
13.05.2024 18:40:00,12.1
13.05.2024 18:50:00,12.05
13.05.2024 19:00:00,12.05
13.05.2024 19:10:00,11.99
13.05.2024 19:20:00,12.02
13.05.2024 19:30:00,12.06
13.05.2024 19:40:00,12.02
13.05.2024 19:50:00,11.99
13.05.2024 20:00:00,11.93
13.05.2024 20:10:00,11.9
13.05.2024 20:20:00,11.82
13.05.2024 20:30:00,11.9
13.05.2024 20:40:00,11.82
13.05.2024 20:50:00,11.88
13.05.2024 21:00:00,11.86
13.05.2024 21:10:00,11.56
13.05.2024 21:20:00,11.64
13.05.2024 21:30:00,11.79
13.05.2024 21:40:00,11.76
13.05.2024 21:50:00,11.76
13.05.2024 22:00:00,11.71
13.05.2024 22:10:00,11.63
13.05.2024 22:20:00,11.61
13.05.2024 22:30:00,11.45
13.05.2024 22:40:00,11.39
13.05.2024 22:50:00,11.56
13.05.2024 23:00:00,11.63
13.05.2024 23:10:00,11.3
13.05.2024 23:20:00,11.4
13.05.2024 23:30:00,11.51
13.05.2024 23:40:00,11.55
13.05.2024 23:50:00,11.34
14.05.2024 00:00:00,11.5
14.05.2024 00:10:00,11.2
14.05.2024 00:20:00,11.19
14.05.2024 00:30:00,11.39
14.05.2024 00:40:00,11.11
14.05.2024 00:50:00,11.28
14.05.2024 01:00:00,11.19
14.05.2024 01:10:00,11.06
14.05.2024 01:20:00,11.14
14.05.2024 01:30:00,11.09
14.05.2024 01:40:00,11.14
14.05.2024 01:50:00,11.29
14.05.2024 02:00:00,11.24
14.05.2024 02:10:00,11.13
14.05.2024 02:20:00,11.25
14.05.2024 02:30:00,11.2
14.05.2024 02:40:00,11.24
14.05.2024 02:50:00,11.24
14.05.2024 03:00:00,11.02
14.05.2024 03:10:00,10.79
14.05.2024 03:20:00,11.15
14.05.2024 03:30:00,11.18
14.05.2024 03:40:00,10.94
14.05.2024 03:50:00,11.14
14.05.2024 04:00:00,11.13
14.05.2024 04:10:00,10.74
14.05.2024 04:20:00,10.89
14.05.2024 04:30:00,10.98
14.05.2024 04:40:00,10.96
14.05.2024 04:50:00,10.99
14.05.2024 05:00:00,10.83
14.05.2024 05:10:00,10.8
14.05.2024 05:20:00,11.04
14.05.2024 05:30:00,10.88
14.05.2024 05:40:00,10.93
14.05.2024 05:50:00,11.06
14.05.2024 06:00:00,10.84
14.05.2024 06:10:00,10.79
14.05.2024 06:20:00,10.88
14.05.2024 06:30:00,10.89
14.05.2024 06:40:00,10.91
14.05.2024 06:50:00,11.05
14.05.2024 07:00:00,10.99
14.05.2024 07:10:00,11.11
14.05.2024 07:20:00,11.33
14.05.2024 07:30:00,11.51
14.05.2024 07:40:00,11.61
14.05.2024 07:50:00,11.46
14.05.2024 08:00:00,11.46
14.05.2024 08:10:00,11.54
14.05.2024 08:20:00,11.97
14.05.2024 08:30:00,12.13
14.05.2024 08:40:00,12.23
14.05.2024 08:50:00,12.24
14.05.2024 09:00:00,12.19
14.05.2024 09:10:00,12.05
14.05.2024 09:20:00,12.21
14.05.2024 09:30:00,12.2
14.05.2024 09:40:00,12.25
14.05.2024 09:50:00,12.12
14.05.2024 10:00:00,12.25
14.05.2024 10:10:00,12.11
14.05.2024 10:20:00,12.27
14.05.2024 10:30:00,12.32
14.05.2024 10:40:00,12.3
14.05.2024 10:50:00,12.32
14.05.2024 11:00:00,11.55
14.05.2024 11:10:00,11.11
14.05.2024 11:20:00,10.99
14.05.2024 11:30:00,10.92
14.05.2024 11:40:00,10.77
14.05.2024 11:50:00,10.73
14.05.2024 12:00:00,10.76
14.05.2024 14:10:00,12.23
14.05.2024 14:20:00,12.59
14.05.2024 14:30:00,12.49
14.05.2024 14:40:00,12
14.05.2024 14:50:00,12.42
14.05.2024 15:00:00,11.89
14.05.2024 15:10:00,11.55
14.05.2024 15:20:00,11.2
14.05.2024 15:30:00,10.86
14.05.2024 15:40:00,11
14.05.2024 15:50:00,10.91
14.05.2024 16:00:00,10.84
14.05.2024 16:10:00,10.6
15.05.2024 07:50:00,10.58
15.05.2024 08:10:00,10.46
15.05.2024 08:20:00,10.89
15.05.2024 08:30:00,11.43
15.05.2024 08:40:00,11.5
15.05.2024 08:50:00,11.54
15.05.2024 09:00:00,11.45
15.05.2024 09:10:00,10.55
15.05.2024 09:20:00,11.41
15.05.2024 09:30:00,11.47
15.05.2024 09:40:00,11.99
15.05.2024 09:50:00,12.21
15.05.2024 10:00:00,12.06
15.05.2024 10:10:00,11.77
15.05.2024 10:20:00,12.15
15.05.2024 10:30:00,12.23
15.05.2024 10:40:00,12.21
15.05.2024 10:50:00,12.26
15.05.2024 11:00:00,12.25
15.05.2024 11:10:00,12.21
15.05.2024 11:20:00,12.33
15.05.2024 11:30:00,12.28
15.05.2024 11:40:00,12.23
15.05.2024 11:50:00,12.38
15.05.2024 12:00:00,12.37
15.05.2024 12:10:00,12.35
15.05.2024 12:20:00,12.4
15.05.2024 12:30:00,12.41
15.05.2024 12:40:00,12.4
15.05.2024 12:50:00,12.36
15.05.2024 13:00:00,12.36
15.05.2024 13:10:00,11.84
15.05.2024 13:20:00,11.43
15.05.2024 13:30:00,11.04
15.05.2024 13:40:00,10.73
15.05.2024 14:00:00,12.47
15.05.2024 14:10:00,12.47
15.05.2024 14:20:00,12.23
15.05.2024 14:30:00,12.4
15.05.2024 14:40:00,12.44
15.05.2024 14:50:00,12.46
15.05.2024 15:00:00,12.34
15.05.2024 15:10:00,12.33
15.05.2024 15:20:00,12.26
15.05.2024 15:30:00,11.91
15.05.2024 15:40:00,11.61
15.05.2024 15:50:00,10.73
16.05.2024 07:50:00,10.55
16.05.2024 08:00:00,10.85
16.05.2024 08:20:00,11.11
16.05.2024 08:30:00,11.65
16.05.2024 08:40:00,12
16.05.2024 08:50:00,11.73
16.05.2024 09:00:00,12.07
16.05.2024 09:10:00,10.81
16.05.2024 09:20:00,11.79
16.05.2024 09:30:00,12.05
16.05.2024 09:40:00,12.24
16.05.2024 09:50:00,12.42
16.05.2024 10:00:00,12.36
16.05.2024 10:10:00,12.35
16.05.2024 10:20:00,12.34
16.05.2024 10:30:00,12.33
16.05.2024 10:40:00,12.36
16.05.2024 10:50:00,12.39
16.05.2024 11:00:00,12.47
16.05.2024 11:10:00,12.45
16.05.2024 11:20:00,12.46
16.05.2024 11:30:00,12.3
16.05.2024 11:40:00,12.4
16.05.2024 11:50:00,12.41
16.05.2024 12:00:00,12.35
16.05.2024 12:10:00,12.37
16.05.2024 12:20:00,12.4
16.05.2024 12:30:00,12.51
16.05.2024 12:40:00,12.38
16.05.2024 12:50:00,12.46
16.05.2024 13:00:00,12.49
16.05.2024 13:10:00,12.33
16.05.2024 13:20:00,12.38
16.05.2024 13:30:00,12.58
16.05.2024 13:40:00,12.53
16.05.2024 13:50:00,12.46
16.05.2024 14:00:00,12.36
16.05.2024 14:10:00,12.23
16.05.2024 14:20:00,12.33
16.05.2024 14:30:00,12.44
16.05.2024 14:40:00,12.46
16.05.2024 14:50:00,12.43
16.05.2024 15:00:00,12.37
16.05.2024 15:10:00,12.22
16.05.2024 15:20:00,12.15
16.05.2024 15:30:00,12.14
16.05.2024 15:40:00,12.12
16.05.2024 15:50:00,12.2
16.05.2024 16:00:00,12.25
16.05.2024 16:10:00,12.24
16.05.2024 16:20:00,12.21
16.05.2024 16:30:00,12.23
16.05.2024 16:40:00,12.23
16.05.2024 16:50:00,12.13
16.05.2024 17:00:00,12.18
16.05.2024 17:10:00,12.07
16.05.2024 17:20:00,12.02
16.05.2024 17:30:00,12.05
16.05.2024 17:40:00,12.05
16.05.2024 17:50:00,11.95
16.05.2024 18:00:00,11.95
